bodyId,type,class,instance,rootSide,somaSide,nt_consensus_nt
514311,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
514312,ORN_DC2,olfactory,ORN_DC2_R,R,,acetylcholine
514314,ORN_VA6,olfactory,ORN_VA6_L,L,,acetylcholine
514317,ORN_VA6,olfactory,ORN_VA6_R,R,,acetylcholine
514358,ORN_VA1v,olfactory,ORN_VA1v_unknown,unknown,,acetylcholine
514361,LAL117,,LAL117_L,,L,acetylcholine
514362,LAL050,,LAL050(LAL062)_L,,L,gaba
514377,LHPV4c1_c,,LHPV4c1_c_L,,L,glutamate
514405,PEN_a(PEN1),CX,PEN_a(PB06a)_R6,,R,acetylcholine
514438,ORN_DL1,olfactory,ORN_DL1_R,R,,acetylcholine
514577,LHPV3a1,,LHPV3a1_L,,L,acetylcholine
514579,LHPV2a1_a,,LHPV2a1_a_L,,L,gaba
514598,LHAV2b5,,LHAV2b5_L,,L,acetylcholine
514606,LHAV6b3,,LHAV6b3_L,,L,acetylcholine
514607,LHAD3d4,,LHAD3d4_L,,L,acetylcholine
514608,LHAV5a6_b,,LHAV5a6_b_L,,L,acetylcholine
514677,LAL185,,LAL185_R,,R,acetylcholine
514680,LH004m,,LH004m_L,,L,gaba
514689,FB5C,CX,FB5C_R,,R,glutamate
514690,FB5W_a,CX,FB5W_a_R,,R,glutamate
514696,LHPV2a1_d,,LHPV2a1_d_L,,L,gaba
514740,LHPV6k2,,LHPV6k2_R,,R,glutamate
514768,LAL136_a,,LAL136_a_R,,R,acetylcholine
514803,ER2_b,CX,ER2_b_L,,L,gaba
514853,MBON13,MBON,MBON13(a'2)_R,,R,acetylcholine
514997,ExR8,CX,ExR8_R,,R,acetylcholine
515011,ORN_DA1,olfactory,ORN_DA1_unknown,unknown,,acetylcholine
515015,MBON30,MBON,MBON30(y1y2y3)_R,,R,glutamate
515032,LAL194,,LAL194_L,,L,acetylcholine
515034,MBON27,MBON,MBON27(y5d)_R,,R,acetylcholine
515096,lLN15,ALLN,lLN15_L,,L,gaba
515130,hDeltaA,CX,hDeltaA_07_C6,,L,acetylcholine
515155,v2LN4,ALLN,v2LN4_R,,R,acetylcholine
515157,v2LN4,ALLN,v2LN4_L,,L,acetylcholine
515158,v2LN34F,ALLN,v2LN34F_R,,R,acetylcholine
515161,v2LN36,ALLN,v2LN36_L,,L,glutamate
515192,hDeltaB,CX,hDeltaB_07_C6,,R,acetylcholine
515193,PFR_a,CX,PFR_a(PB11a)_L1_C9_irreg,,R,unclear
515194,FB6W,CX,FB6W_L,,L,glutamate
515221,FB4G,CX,FB4G_R,,R,glutamate
515232,hDeltaI,CX,hDeltaI_01_C1,,R,acetylcholine
515233,FC2B,CX,FC2B_C2_R,,R,acetylcholine
515234,hDeltaA,CX,hDeltaA_08_C7,,L,acetylcholine
515293,LAL199,,LAL199_R,,R,acetylcholine
515294,Delta7,CX,Delta7(PB15)_L5R4_L,,L,glutamate
515295,PFNd,CX,PFNd(PB04)_R8_C2,,R,acetylcholine
515298,hDeltaJ,CX,hDeltaJ_03_C3,,R,acetylcholine
515332,FS4B,CX,FS4B_C4_L,,L,acetylcholine
515338,MBON07,MBON,MBON07(a1)_R,,R,glutamate
515440,DP1m_vPN,ALPN,DP1m_vPN_L,,L,gaba
515463,FB3A,CX,FB3A_R,,R,glutamate
515464,PFNd,CX,PFNd(PB04)_L8_C7,,L,acetylcholine
515528,FB7K,CX,FB7K_R,,R,glutamate
515549,DA3_adPN,ALPN,DA3_adPN_R,,R,acetylcholine
515551,M_l2PNm15,ALPN,M_l2PNm15_L,,L,acetylcholine
515554,l2LN19,ALLN,l2LN19_L,,L,gaba
515675,EPG,CX,EPG(PB08)_R1,,R,acetylcholine
515687,FB6F,CX,FB6F_R,,R,glutamate
515702,vDeltaI_a,CX,vDeltaI_a_C1,,L,acetylcholine
515750,LHAV5b2,,LHAV5b2_L,,L,acetylcholine
515752,LHAV6a7,,LHAV6a7_L,,L,acetylcholine
515760,ER4m,CX,ER4m_R,,R,gaba
515761,ER3p_a,CX,ER3p_a_R,,R,gaba
515799,LAL029_e,,LAL029_e_L,,L,acetylcholine
515800,LAL029_c,,LAL029_c_L,,L,acetylcholine
515810,FB2M_a,CX,FB2M_a_R,,R,glutamate
515933,ExR2,CX,ExR2_R,,R,dopamine
515954,LHAV2c1,,LHAV2c1_L,,L,acetylcholine
515957,LHAV5a8,,LHAV5a8_L,,L,acetylcholine
515959,FC3_c,CX,FC3_c_C3_R,,R,acetylcholine
515960,hDeltaG,CX,hDeltaG_11_C6,,L,acetylcholine
515961,Delta7,CX,Delta7(PB15)_L6R3_L,,L,glutamate
515963,hDeltaM,CX,hDeltaM_C4,,R,acetylcholine
515966,hDeltaH,CX,hDeltaH_07_C4,,R,acetylcholine
516091,LHAV2g5,,LHAV2g5_L,,L,acetylcholine
516093,M_vPNml76,ALPN,M_vPNml76_L,,L,gaba
516095,LHAD1a1,,LHAD1a1_L,,L,acetylcholine
516097,M_ilPNm90,ALPN,M_ilPNm90(M_ilPN8t91)_R,,R,acetylcholine
516098,LAL133_b,,LAL133_b_L,,L,glutamate
516110,ER6,CX,ER6_R,,R,gaba
516162,VC4_adPN,ALPN,VC4_adPN_R,,R,acetylcholine
516197,LHAV4g14,,LHAV4g14_L,,L,gaba
516207,LHAV2a2,,LHAV2a2_L,,L,acetylcholine
516256,LAL104,,LAL104(LAL105)_L,,L,gaba
516286,LAL022,,LAL022_L,,L,acetylcholine
516322,VL1_vPN,ALPN,VL1_vPN_L,,L,gaba
516324,LHPV4g1,,LHPV4g1_L,,L,glutamate
516327,LHPV6c2,,LHPV6c2_L,,L,acetylcholine
516336,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
516340,LHAV1d2,,LHAV1d2_L,,L,acetylcholine
516347,LAL133_c,,LAL133_c_R,,R,glutamate
516433,VP5+Z_adPN,ALPN,VP5+Z_adPN_R,,R,acetylcholine
516434,v2LN39a,ALLN,v2LN39a_R,,R,glutamate
516503,LHAV7a1_b,,LHAV7a1_b_L,,L,glutamate
516568,LHAV4b4,,LHAV4b4_L,,L,gaba
516653,LAL090,,LAL090_R,,R,glutamate
516663,PFR_b,CX,PFR_b(PB11b)_L5_C6,,L,acetylcholine
516666,hDeltaH,CX,hDeltaH_03_C2,,R,acetylcholine
516823,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
516824,LHAD1f3_b,,LHAD1f3_b_L,,L,glutamate
516880,LHAV5a8,,LHAV5a8_L,,L,acetylcholine
516919,hDeltaA,CX,hDeltaA_05_C5,,R,acetylcholine
516944,ER5,CX,ER5_L,,L,gaba
516967,LHPD5b1,,LHPD5b1_R,,R,acetylcholine
517012,FB6C_b,CX,FB6C_b_L,,L,glutamate
517013,FB7K,CX,FB7K_L,,L,glutamate
517059,ER2_a,CX,ER2_a_L,,L,gaba
517101,LAL172,,LAL172_L,,L,acetylcholine
517163,LHAD1c2,,LHAD1c2_L,,L,acetylcholine
517264,ER3w_a,CX,ER3w_a_R,,R,gaba
517330,l2LN20,ALLN,l2LN20_L,,L,gaba
517338,LHAV4c1,,LHAV4c1_L,,L,gaba
517351,DL2d_adPN,ALPN,DL2d_adPN_L,,L,acetylcholine
517352,ORN_DL2d,olfactory,ORN_DL2d_L,L,,acetylcholine
517359,M_lv2PN9t49_a,ALPN,M_lv2PN9t49_a_L,,L,gaba
517416,vLN26,ALLN,vLN26_L,,L,unclear
517417,Delta7,CX,Delta7(PB15)_L6R3_L,,L,glutamate
517418,PFNd,CX,PFNd(PB04)_R7_C3,,R,acetylcholine
517458,M_imPNl92,ALPN,M_imPNl92_R,,R,acetylcholine
517512,ExR2,CX,ExR2_L,,L,dopamine
517532,LHPV2i1,,LHPV2i1_R,,R,acetylcholine
517548,FB4Y,CX,FB4Y_L,,L,serotonin
517602,ER3p_a,CX,ER3p_a_R,,R,gaba
517603,ER3d_d,CX,ER3d_d_R,,R,gaba
517669,LAL022,,LAL022_R,,R,acetylcholine
517681,LHAV3b13,,LHAV3b13_L,,L,acetylcholine
517723,LAL023,,LAL023_L,,L,acetylcholine
517724,LAL030d,,LAL030d_L,,L,acetylcholine
517726,LCNOp,CX,LCNOp_R,,R,glutamate
517747,SA1_a,CX,SA1_a_R,,R,glutamate
517763,EL,CX,EL_L,,L,octopamine
517804,LHAD1b2_b,,LHAD1b2_b_L,,L,acetylcholine
517982,LH008m,,LH008m_L,,L,acetylcholine
518127,LAL027,,LAL027_L,,L,acetylcholine
518194,PEN_b(PEN2),CX,PEN_b(PB06b)_R9,,R,acetylcholine
518220,LNOa,CX,LNOa(LAL-NO3a)_R,,R,glutamate
518294,VA5_lPN,ALPN,VA5_lPN_R,,R,acetylcholine
518315,LH008m,,LH008m_L,,L,acetylcholine
518375,PFL2,CX,PFL2(PB12b)_R3_C3,,R,acetylcholine
518378,PFL3,CX,PFL3(PB12c)_R5_C3,,R,acetylcholine
518464,LAL132_b,,LAL132_b_R,,R,glutamate
518519,FC1B,CX,FC1B_C6_R,,R,acetylcholine
518520,FC1B,CX,FC1B_C5_L,,L,acetylcholine
518521,FC1D,CX,FC1D_C4_L,,L,acetylcholine
518530,LAL071,,LAL071_L,,L,gaba
518580,LHAV4a1_b,,LHAV4a1_b_L,,L,gaba
518581,LHPV4i4,,LHPV4i4_L,,L,glutamate
518604,FR1,CX,FR1(FQ4)_C9_R,,R,acetylcholine
518606,FC2A,CX,FC2A_C8_L,,L,acetylcholine
518607,PFNa,CX,PFNa(PB03)_R9_C1,,R,acetylcholine
518608,PFNa,CX,PFNa(PB03)_R4_C7,,R,acetylcholine
518609,PFNa,CX,PFNa(PB03)_R2_C9,,R,acetylcholine
518644,FB5T,CX,FB5T_R,,R,glutamate
518690,ER1_b,CX,ER1_b_R,,R,gaba
518704,hDeltaC,CX,hDeltaC_06_C6,,R,acetylcholine
518706,FS2,CX,FS2_C4_L,,L,acetylcholine
518715,FB2F_b,CX,FB2F_b_L,,L,glutamate
518717,LHAV4g12,,LHAV4g12_L,,L,gaba
518779,hDeltaC,CX,hDeltaC_01_C1,,R,acetylcholine
518788,LHPV4h3,,LHPV4h3_L,,L,glutamate
518830,PFR_b,CX,PFR_b(PB11b)_R1_C8,,R,acetylcholine
518831,hDeltaH,CX,hDeltaH_04_C3,,R,acetylcholine
518835,LAL179,,LAL179_R,,R,acetylcholine
518919,LHPD2a1,,LHPD2a1_L,,L,acetylcholine
518980,vDeltaA_a,CX,vDeltaA_a(AB)_C2,,L,acetylcholine
519034,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
519040,LHPV4a8,,LHPV4a8_L,,L,glutamate
519041,LHPV4i1,,LHPV4i1_L,,L,glutamate
519093,LAL114,,LAL114_L,,L,acetylcholine
519128,MBON27,MBON,MBON27(y5d)_L,,L,acetylcholine
519129,LAL010,,LAL010_R,,R,acetylcholine
519131,MBON32,MBON,MBON32(y2)_R,,R,gaba
519140,EPG,CX,EPG(PB08)_L1,,L,acetylcholine
519144,EPG,CX,EPG(PB08)_L8,,L,acetylcholine
519230,LAL045,,LAL045_L,,L,gaba
519242,lLN2T_d,ALLN,lLN2T_d(Tortuous)_R,,R,unclear
519243,ORN_DM2,olfactory,ORN_DM2_R,R,,acetylcholine
519245,ORN_VA7l,olfactory,ORN_VA7l_R,R,,acetylcholine
519246,ORN_VA3,olfactory,ORN_VA3_R,R,,acetylcholine
519247,ORN_VC4,olfactory,ORN_VC4_R,R,,acetylcholine
519251,ORN_VA7l,olfactory,ORN_VA7l_R,R,,acetylcholine
519252,ORN_VA6,olfactory,ORN_VA6_unknown,unknown,,acetylcholine
519269,LHAD1b3,,LHAD1b3_L,,L,acetylcholine
519328,EPG,CX,EPG(PB08)_L3,,L,acetylcholine
519329,ER3a_d,CX,ER3a_d_R,,R,gaba
519331,Delta7,CX,Delta7(PB15)_L3R7_R,,R,glutamate
519332,Delta7,CX,Delta7(PB15)_L2R7_R,,R,glutamate
519346,PFL3,CX,PFL3(PB12c)_L7_C9,,L,acetylcholine
519347,ER4m,CX,ER4m_R,,R,gaba
519348,PFL1,CX,PFL1(PB12a)_L3_C4,,L,acetylcholine
519349,PFL1,CX,PFL1(PB12a)_R1_C2_irreg,,L,acetylcholine
519350,PFL1,CX,PFL1(PB12a)_L4_C5,,L,acetylcholine
519351,PFL3,CX,PFL3(PB12c)_L4_C5,,L,acetylcholine
519354,FC3_c,CX,FC3_c_C5_L,,L,acetylcholine
519358,FC2B,CX,FC2B_C4_R,,R,acetylcholine
519359,FC3_b,CX,FC3_b_C6_R,,R,acetylcholine
519368,MBON12,MBON,MBON12(y2a'1)_R,,R,acetylcholine
519371,MBON05,MBON,MBON05(y4>y1y2)_L,,L,glutamate
519373,MBON03,MBON,MBON03(B'2mp)_L,,L,glutamate
519461,LAL018,,LAL018_L,,L,acetylcholine
519508,FB6I,CX,FB6I_R,,R,glutamate
519526,ORN_DC1,olfactory,ORN_DC1_R,R,,acetylcholine
519529,LHPV6a1,,LHPV6a1_L,,L,acetylcholine
519542,ORN_VM5v,olfactory,ORN_VM5v_R,R,,acetylcholine
519544,ORN_VA7l,olfactory,ORN_VA7l_R,R,,acetylcholine
519545,ORN_VA4,olfactory,ORN_VA4_R,R,,acetylcholine
519546,ORN_VA7l,olfactory,ORN_VA7l_L,L,,acetylcholine
519548,ORN_VA3,olfactory,ORN_VA3_unknown,unknown,,acetylcholine
519549,ORN_VA5,olfactory,ORN_VA5_L,L,,acetylcholine
519550,ORN_VA3,olfactory,ORN_VA3_unknown,unknown,,acetylcholine
519551,ORN_VA7l,olfactory,ORN_VA7l_R,R,,acetylcholine
519553,ORN_D,olfactory,ORN_D_R,R,,acetylcholine
519558,ORN_VM3,olfactory,ORN_VM3_R,R,,acetylcholine
519559,ORN_VA7l,olfactory,ORN_VA7l_R,R,,acetylcholine
519560,ORN_VA5,olfactory,ORN_VA5_R,R,,acetylcholine
519572,DM6_adPN,ALPN,DM6_adPN_R,,R,acetylcholine
519619,MBON29,MBON,MBON29(y4y5)_L,,L,acetylcholine
519692,LHCENT2,,LHCENT2_L,,L,gaba
519695,LHAV6a3,,LHAV6a3_L,,L,acetylcholine
519699,LHAD1f1,,LHAD1f1_L,,L,glutamate
519700,LHAV4g1,,LHAV4g1_L,,L,gaba
519702,LHPV5c1,,LHPV5c1_L,,L,acetylcholine
519716,LAL198,,LAL198_R,,R,acetylcholine
519720,LAL184,,LAL184_L,,L,acetylcholine
519724,LAL014,,LAL014_L,,L,acetylcholine
519818,LAL098,,LAL098_L,,L,gaba
519842,M_smPNm1,ALPN,M_smPNm1_L,,L,gaba
519843,VP2+_adPN,ALPN,VP2+_adPN_R,,R,acetylcholine
519850,DA4m_adPN,ALPN,DA4m_adPN_R,,R,acetylcholine
519851,ORN_DA4m,olfactory,ORN_DA4m_R,R,,acetylcholine
519865,LAL112,,LAL112_L,,L,gaba
519867,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
519868,ORN_DP1m,olfactory,ORN_DP1m_R,R,,acetylcholine
519869,M_adPNm8,ALPN,M_adPNm8_R,,R,acetylcholine
519889,LAL177,,LAL177_L,,L,acetylcholine
519890,LAL017,,LAL017_R,,R,acetylcholine
519892,LAL043_c,,LAL043_c_R,,R,gaba
519895,LAL145,,LAL145_L,,L,acetylcholine
519925,LAL040,,LAL040_L,,L,gaba
519941,EPG,CX,EPG(PB08)_L3,,L,acetylcholine
519944,LAL124,,LAL124_L,,L,glutamate
519967,LHAV3g1,,LHAV3g1_L,,L,glutamate
519970,VA3_adPN,ALPN,VA3_adPN_R,,R,acetylcholine
519971,ORN_VA3,olfactory,ORN_VA3_unknown,unknown,,acetylcholine
519979,LAL034,,LAL034_R,,R,acetylcholine
520002,lLN1_bc,ALLN,lLN1_bc_R,,R,acetylcholine
520003,DL1_adPN,ALPN,DL1_adPN_R,,R,acetylcholine
520008,vLN27,ALLN,vLN27_R,,R,unclear
520115,LAL208,,LAL208_L,,L,glutamate
520151,MBON01,MBON,MBON01(y5B'2a)_L,,L,glutamate
520155,LAL030_a,,LAL030_a_L,,L,acetylcholine
520186,MBON16,MBON,MBON16(a'3ap)_L,,L,acetylcholine
520199,LAL194,,LAL194_R,,R,acetylcholine
520210,ExR8,CX,ExR8_R,,R,acetylcholine
520217,LAL149,,LAL149_R,,R,glutamate
520338,FB4N,CX,FB4N_L,,L,glutamate
520366,LAL130,,LAL130_R,,R,acetylcholine
520367,LAL116,,LAL116_R,,R,acetylcholine
520395,MBON15,MBON,MBON15(a'1)_L,,L,acetylcholine
520410,LHPV5e1,,LHPV5e1_L,,L,acetylcholine
520435,FB5A,CX,FB5A_L,,L,gaba
520437,vDeltaI_b,CX,vDeltaI_b_C5,,R,acetylcholine
520466,DM2_lPN,ALPN,DM2_lPN_R,,R,acetylcholine
520468,ExR3,CX,ExR3_R,,R,serotonin
520475,DM5_lPN,ALPN,DM5_lPN_R,,R,acetylcholine
520529,LHPV5l1,,LHPV5l1_L,,L,acetylcholine
520573,PFL2,CX,PFL2(PB12b)_R5_C1,,R,acetylcholine
520574,LHAV3e4_a,,LHAV3e4_a_L,,L,acetylcholine
520575,PEG,CX,PEG(PB07)_R7,,R,acetylcholine
520579,PFL1,CX,PFL1(PB12a)_R6_C3,,R,acetylcholine
520581,EPG,CX,EPG(PB08)_R4,,R,acetylcholine
520582,FB5W_a,CX,FB5W_a_L,,L,glutamate
520609,LHPV2c4,,LHPV2c4_L,,L,gaba
520613,LAL134,,LAL134_L,,L,gaba
520623,LHPV11a1,,LHPV11a1_R,,R,acetylcholine
520641,LAL113,,LAL113_L,,L,gaba
520642,LAL167,,LAL167_L,,L,acetylcholine
520727,FB4K,CX,FB4K_R,,R,glutamate
520759,LHPD2a1,,LHPD2a1_L,,L,acetylcholine
520787,lLN2T_a,ALLN,lLN2T_a(Tortuous)_L,,L,acetylcholine
520811,PFL3,CX,PFL3(PB12c)_R6_C2,,R,acetylcholine
520812,EPG,CX,EPG(PB08)_R8,,R,acetylcholine
520817,ExR4,CX,ExR4_R,,R,glutamate
520818,EPG,CX,EPG(PB08)_L4,,L,acetylcholine
520820,LAL030_a,,LAL030_a_R,,R,acetylcholine
520821,LAL034,,LAL034_R,,R,acetylcholine
520907,ORN_VC3,olfactory,ORN_VC3_R,R,,acetylcholine
520908,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
520909,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
520913,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
520915,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
520916,VM6_adPN,ALPN,VM6_adPN_R,,R,acetylcholine
520917,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
520918,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
520919,ORN_VM6l,olfactory,ORN_VM6l_R,R,,acetylcholine
520920,ORN_VM6l,olfactory,ORN_VM6l_R,R,,acetylcholine
520921,ORN_VM6m,olfactory,ORN_VM6m_R,R,,acetylcholine
520924,ORN_VM2,olfactory,ORN_VM2_R,R,,acetylcholine
520926,ORN_VM6m,olfactory,ORN_VM6m_R,R,,acetylcholine
520931,LHPV4a2,,LHPV4a2_L,,L,glutamate
520935,LHAV2b10,,LHAV2b10_L,,L,acetylcholine
520938,LHPV4a5,,LHPV4a5_L,,L,glutamate
521063,LHPD5d1,,LHPD5d1_L,,L,acetylcholine
521086,MBON12,MBON,MBON12(y2a'1)_R,,R,acetylcholine
521108,M_lv2PN9t49_b,ALPN,M_lv2PN9t49_b_R,,R,gaba
521156,M_lvPNm25,ALPN,M_lvPNm25_R,,R,acetylcholine
521158,lLN2X12,ALLN,lLN2X12_R,,R,acetylcholine
521189,LHPV9b1,,LHPV9b1_L,,L,glutamate
521241,LHPV1c2,,LHPV1c2_R,,R,acetylcholine
521290,lLN2X02,ALLN,lLN2X02_R,,R,gaba
521363,LHAD1a2,,LHAD1a2_L,,L,acetylcholine
521399,ORN_VA6,olfactory,ORN_VA6_R,R,,acetylcholine
521409,EPG,CX,EPG(PB08)_L8,,L,acetylcholine
521420,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
521422,ORN_VA4,olfactory,ORN_VA4_R,R,,acetylcholine
521423,ORN_VM7d,olfactory,ORN_VM7d_R,R,,acetylcholine
521427,ORN_VC2,olfactory,ORN_VC2_R,R,,acetylcholine
521428,ORN_VM7d,olfactory,ORN_VM7d_R,R,,acetylcholine
521430,ORN_VM7d,olfactory,ORN_VM7d_R,R,,acetylcholine
521431,ORN_VA4,olfactory,ORN_VA4_R,R,,acetylcholine
521437,VA3_adPN,ALPN,VA3_adPN_R,,R,acetylcholine
521438,LN60,ALLN,LN60_L,,L,gaba
521439,LN60,ALLN,LN60_L,,L,gaba
521470,ORN_VA3,olfactory,ORN_VA3_unknown,unknown,,acetylcholine
521473,ORN_VA3,olfactory,ORN_VA3_unknown,unknown,,acetylcholine
521477,ORN_VA3,olfactory,ORN_VA3_L,L,,acetylcholine
521478,ORN_VA3,olfactory,ORN_VA3_R,R,,acetylcholine
521479,ORN_VA3,olfactory,ORN_VA3_R,R,,acetylcholine
521480,ORN_VA3,olfactory,ORN_VA3_unknown,unknown,,acetylcholine
521483,ORN_VA3,olfactory,ORN_VA3_R,R,,acetylcholine
521484,ORN_VA7m,olfactory,ORN_VA7m_L,L,,acetylcholine
521525,LAL126,,LAL126_R,,R,glutamate
521526,MBON03,MBON,MBON03(B'2mp)_R,,R,glutamate
521527,LAL073,,LAL073_L,,L,glutamate
521528,ER5,CX,ER5_L,,L,gaba
521529,LAL084,,LAL084_L,,L,glutamate
521534,ER5,CX,ER5_L,,L,gaba
521535,ER5,CX,ER5_L,,L,gaba
521536,LAL206,,LAL206_L,,L,glutamate
521546,LHAD1b2_d,,LHAD1b2_d_L,,L,acetylcholine
521549,LHPD5e1,,LHPD5e1_L,,L,acetylcholine
521553,ORN_DA1,olfactory,ORN_DA1_R,R,,acetylcholine
521575,DL2v_adPN,ALPN,DL2v_adPN_R,,R,acetylcholine
521581,v2LN36,ALLN,v2LN36_R,,R,glutamate
521584,FB1H,CX,FB1H(NO2/3)_L,,L,dopamine
521586,ALBN1,ALLN,ALBN1_L,,L,unclear
521634,PFNd,CX,PFNd(PB04)_L2_C1,,L,acetylcholine
521635,PFR_b,CX,PFR_b(PB11b)_L3_C3,,L,acetylcholine
521637,PFR_a,CX,PFR_a(PB11a)_R1_C1_irreg,,L,unclear
521644,hDeltaC,CX,hDeltaC_08_C7,,L,acetylcholine
521646,hDeltaI,CX,hDeltaI_08_C7,,L,acetylcholine
521698,LAL156_a,,LAL156_a_R,,R,acetylcholine
521703,ORN_DP1m,olfactory,ORN_DP1m_R,R,,acetylcholine
521771,LHPV7a1,,LHPV7a1_L,,L,acetylcholine
521812,EPG,CX,EPG(PB08)_R7,,R,acetylcholine
521813,EPG,CX,EPG(PB08)_L2,,L,acetylcholine
521814,PEN_a(PEN1),CX,PEN_a(PB06a)_R9,,R,acetylcholine
521935,lLN1_bc,ALLN,lLN1_bc_L,,L,acetylcholine
521975,FB5Q,CX,FB5Q_R,,R,glutamate
522377,DA3_adPN,ALPN,DA3_adPN_R,,R,acetylcholine
522387,LAL099,,LAL099_R,,R,gaba
522403,LHPD5e1,,LHPD5e1_R,,R,acetylcholine
522430,LHAV3q1,,LHAV3q1_L,,L,acetylcholine
522439,M_lvPNm37,ALPN,M_lvPNm37_R,,R,acetylcholine
522444,MBON02,MBON,MBON02(B2B'2a)_R,,R,glutamate
522706,LAL207,,LAL207(hb1760327095)_R,,R,gaba
522707,LAL034,,LAL034_R,,R,acetylcholine
522730,LHPV2i1,,LHPV2i1_L,,L,acetylcholine
522733,LHAV3e2,,LHAV3e2_L,,L,acetylcholine
522738,LAL196,,LAL196_L,,L,acetylcholine
522743,LHPV6k2,,LHPV6k2_L,,L,glutamate
522745,ER2_c,CX,ER2_c_L,,L,gaba
522749,MBON02,MBON,MBON02(B2B'2a)_L,,L,glutamate
522759,ER3d_d,CX,ER3d_d_L,,L,gaba
522760,LHMB1,,LHMB1_L,,L,glutamate
522790,FB2B_b,CX,FB2B_b_R,,R,glutamate
522805,LHAV5a9_a,,LHAV5a9_a_L,,L,acetylcholine
522806,ER3d_c,CX,ER3d_c_R,,R,gaba
522807,LAL134,,LAL134_R,,R,gaba
522809,LAL135,,LAL135_R,,R,acetylcholine
522812,LHAV4i1,,LHAV4i1_L,,L,gaba
522828,LHCENT3,,LHCENT3_R,,R,gaba
522853,PFL2,CX,PFL2(PB12b)_R2_C4,,R,acetylcholine
522855,FS1A_b,CX,FS1A_b_C4_R,,R,acetylcholine
522911,ORN_VM3,olfactory,ORN_VM3_R,R,,acetylcholine
522912,ORN_VC1,olfactory,ORN_VC1_R,R,,acetylcholine
522913,ORN_VM2,olfactory,ORN_VM2_R,R,,acetylcholine
522972,ExR7,CX,ExR7_R,,R,acetylcholine
522973,PEG,CX,PEG(PB07)_L3,,L,acetylcholine
522974,ExR8,CX,ExR8_L,,L,acetylcholine
522991,ExR7,CX,ExR7_L,,L,acetylcholine
522992,PEG,CX,PEG(PB07)_R2,,R,acetylcholine
522993,PFGs,CX,PFGs(PB10)_R1_C1_irreg,,L,unclear
522994,Delta7,CX,Delta7(PB15)_L6R3_L,,L,glutamate
523032,PFL3,CX,PFL3(PB12c)_L2_C4,,L,acetylcholine
523034,PFL1,CX,PFL1(PB12a)_L7_C9,,L,acetylcholine
523035,ER3a_a,CX,ER3a_a_R,,R,gaba
523036,PFL1,CX,PFL1(PB12a)_L2_C3,,L,acetylcholine
523043,MBON33,MBON,MBON33(y2y3)_R,,R,acetylcholine
523060,MBON09,MBON,MBON09(y3B'1)_R,,R,gaba
523351,DL2d_adPN,ALPN,DL2d_adPN_R,,R,acetylcholine
523544,lLN2X02,ALLN,lLN2X02_L,,L,gaba
523578,FB6A_b,CX,FB6A_b_L,,L,glutamate
523591,il3LN6,ALLN,il3LN6_L,,L,gaba
523628,MBON21,MBON,MBON21(y4y5)_R,,R,acetylcholine
523715,LAL129,,LAL129_L,,L,acetylcholine
523716,LAL120_a,,LAL120_a_L,,L,glutamate
523769,DNa02,,DNa02_L,,L,acetylcholine
523772,LAL016,,LAL016_L,,L,acetylcholine
523775,FB2A,CX,FB2A_R,,R,dopamine
523776,FB1C,CX,FB1C_R,,R,dopamine
523786,EPG,CX,EPG(PB08)_R4,,R,acetylcholine
523788,ER3w_a,CX,ER3w_a_R,,R,gaba
523806,PEG,CX,PEG(PB07)_R6,,R,acetylcholine
523807,PEG,CX,PEG(PB07)_L4,,L,acetylcholine
523814,LAL131,,LAL131_L,,L,glutamate
523816,ER1_b,CX,ER1_b_L,,L,gaba
523827,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
523828,,ALLN,,,L,acetylcholine
523862,LAL075,,LAL075_L,,L,glutamate
523863,LAL196,,LAL196_R,,R,acetylcholine
523897,M_lvPNm45,ALPN,M_lvPNm45_L,,L,acetylcholine
523926,LAL025,,LAL025_R,,R,acetylcholine
523941,M_lvPNm35,ALPN,M_lvPNm35_R,,R,acetylcholine
523985,LAL053,,LAL053_L,,L,glutamate
523987,MBON29,MBON,MBON29(y4y5)_R,,R,acetylcholine
524000,LAL054,,LAL054_L,,L,glutamate
524005,LAL026_b,,LAL026_b_L,,L,acetylcholine
524043,LHAV2o1,,LHAV2o1_L,,L,acetylcholine
524067,FB4K,CX,FB4K_R,,R,glutamate
524068,ER3d_b,CX,ER3d_b_L,,L,gaba
524073,EPG,CX,EPG(PB08)_L2,,L,acetylcholine
524074,Delta7,CX,Delta7(PB15)_L5R4_L,,L,glutamate
524075,ER2_d,CX,ER2_d_L,,L,gaba
